,Date,Sulfa-Trimetho,Amoxy-Clav,Gentamicin,Cefuroxime,Ciprofloxacin,Cefotaxime,Ampicillin,Ceftazidime,Cefepime,Cefoxitin,Tetracycline,Amikacin,Tobramycin,Azithromycin,Penicillin,Nitrofurantoin,Pip-Tazo,Clindamycin,Levofloxacin,Imipenem,Meropenem,Tigecycline,Cloxacillin,Fucidin,Rifampicin,Moxifloxacin,Fosfomycin,Doripenem,Teicoplanin,Colistin,Ertapenem,Ofloxacin,Vancomycin,Streptomycin HL,Chloramphenicol,Voriconazole,Mupirocin,Naladixiic Acid,Telithromycin,Fluconazole,Ceftazidime-avibactam,Minocycline,Daptomycin
455,2019-04-01,0.4,0.45454545454545453,0.0,0.5,0.0,0.0,None,0.0,0.0,0.5,0.2857142857142857,0.0,0.0,0.75,0.16666666666666666,0.5,0.0,0.5714285714285714,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.25,0.0,0.5,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,0.0
456,2019-04-02,0.5,0.3333333333333333,0.0,0.5,0.2,0.0,None,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,0.0,None
457,2019-04-03,0.5,0.5714285714285714,0.0,0.4,0.3333333333333333,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
458,2019-04-04,0.2,0.42857142857142855,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.0,1.0,0.0,None,0.5,0.5,0.25,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,0.0,0.0,None,None,None,None,None,None,None,None,None
459,2019-04-05,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,0.0,None,0.0,None,None,None,0.0,0.0,None,None,None,None,None,None,None,None,None
460,2019-04-06,0.0,0.0,0.0,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
461,2019-04-07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
462,2019-04-08,0.25,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,None,0.0,0.0,None,0.25,0.0,0.0,0.4,0.0,None,0.0,0.0,1.0,0.0,0.0,None,0.0,0.5,0.0,0.2,None,0.0,0.0,None,None,None,0.0,None,None,0.0,None,None,None,0.0,None,None,1.0
463,2019-04-09,0.2857142857142857,0.6,0.2222222222222222,0.25,0.5,0.3333333333333333,0.0,0.0,0.14285714285714285,0.3333333333333333,0.5,0.0,0.0,1.0,0.0,0.25,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,1.0,None,None,None,None,None,None,None,None,None
464,2019-04-10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,0.0,None,None,None
465,2019-04-11,0.8,0.25,0.0,0.2,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,None,0.0,0.3333333333333333,0.0,None,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
466,2019-04-12,0.25,0.1,0.0,0.14285714285714285,0.0,0.0,0.5,0.0,0.0,0.16666666666666666,0.5,0.0,None,1.0,None,0.3333333333333333,0.0,None,None,0.0,0.0,0.0,None,None,None,0.0,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
467,2019-04-13,0.0,None,0.0,None,0.3333333333333333,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,0.0,0.0,None,0.0,0.0,None,0.0,1.0,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None
468,2019-04-14,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
469,2019-04-15,0.75,0.625,0.0,0.25,0.0,0.0,None,0.0,0.0,0.25,None,0.0,0.0,None,None,0.3333333333333333,0.0,None,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None
470,2019-04-16,0.25,0.375,0.0,0.0,0.25,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,None,0.0,None,None,None,None,None,0.0,None,None,None,0.0,None,0.0,None,None,None,None,0.0,None,None,None,None,None
471,2019-04-17,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
472,2019-04-18,0.0,0.0,0.0,0.5,1.0,0.0,0.0,None,0.0,0.0,None,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
473,2019-04-19,0.5,1.0,0.25,1.0,0.0,1.0,None,1.0,1.0,1.0,0.5,0.0,0.0,0.3333333333333333,1.0,None,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
474,2019-04-20,0.2,0.75,0.4,0.5714285714285714,0.4,0.3333333333333333,0.5,0.0,0.4,0.6,None,0.2,None,0.0,0.0,0.4,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
475,2019-04-21,0.5,0.75,0.0,0.5,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
476,2019-04-22,0.0,0.25,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
477,2019-04-23,0.6,0.4,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
478,2019-04-24,0.5714285714285714,0.5,0.2,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.75,0.2,0.2,0.2,0.0,0.4,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,None,None,None,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,1.0
479,2019-04-25,0.25,0.8,0.25,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.5,1.0,None,0.0,0.3333333333333333,1.0,None,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
480,2019-04-26,0.625,0.5833333333333334,0.25,0.4,0.375,0.2,0.5,0.25,0.2,0.42857142857142855,0.0,0.0,1.0,1.0,0.0,0.16666666666666666,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,0.5,None,None,None,None,None,None,None,None,None
481,2019-04-27,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,None,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
482,2019-04-28,0.5,0.5,0.0,0.0,0.0,None,None,1.0,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
483,2019-04-29,0.375,0.4,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,None,0.7142857142857143,0.0,0.0,0.0,0.5,0.0,None,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.2,0.0,None,0.0,None,0.0,None,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None
484,2019-04-30,0.75,0.4,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
485,2019-05-01,0.2,0.42857142857142855,0.0,0.375,0.16666666666666666,0.0,1.0,0.0,0.0,0.2,1.0,0.0,None,0.0,None,0.6,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
486,2019-05-02,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
487,2019-05-03,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
488,2019-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,None,None,None,0.0,None,None,0.0,0.0,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
489,2019-05-05,0.0,1.0,0.0,1.0,0.0,0.0,None,0.0,0.0,1.0,None,0.0,0.0,None,None,None,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
490,2019-05-06,0.3333333333333333,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,None,0.75,0.5,0.0,0.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
491,2019-05-07,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.1111111111111111,0.1111111111111111,1.0,0.0,0.3333333333333333,0.2,0.0,0.0,None,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,None,None,None,0.0,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
492,2019-05-08,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,None,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
493,2019-05-09,0.0,0.0,0.0,0.2857142857142857,0.25,0.25,1.0,0.5,0.5,0.0,0.0,0.0,None,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
494,2019-05-10,0.4,0.42857142857142855,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
495,2019-05-11,0.5,0.5,0.2,0.3333333333333333,0.2857142857142857,0.25,0.6666666666666666,0.2,0.2,0.16666666666666666,None,0.0,0.0,None,None,0.0,0.2,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
496,2019-05-12,0.25,0.6,0.25,0.25,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,1.0,None,0.0,0.0,0.0,None,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,None,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,0.0
497,2019-05-13,0.3,0.8095238095238095,0.1,1.0,0.2222222222222222,0.3333333333333333,None,0.14285714285714285,0.3333333333333333,0.8888888888888888,1.0,0.4444444444444444,0.42857142857142855,1.0,None,0.5,0.2222222222222222,1.0,0.3333333333333333,0.0,0.0,0.42857142857142855,1.0,0.0,1.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
498,2019-05-14,0.16666666666666666,0.375,0.0,0.3333333333333333,0.25,0.0,None,0.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.6666666666666666,None,0.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,None,0.0,None,0.25,None,None,None,None,None,None,None,None,0.0,1.0
499,2019-05-15,0.8,0.625,0.2,0.3333333333333333,0.4,0.25,1.0,0.0,0.0,0.25,None,0.0,None,None,None,0.5,0.0,None,0.3333333333333333,0.0,0.0,0.6666666666666666,None,None,None,None,0.3333333333333333,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,0.0,None
500,2019-05-16,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
501,2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,None,None,0.6666666666666666,0.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.5,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
502,2019-05-18,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.1,0.2,0.0,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,1.0,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
503,2019-05-19,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
504,2019-05-20,0.2,1.0,0.0,0.6666666666666666,0.0,0.0,None,0.25,0.0,0.6666666666666666,None,1.0,1.0,None,None,0.0,0.0,None,0.5,0.0,0.0,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,0.0,None
505,2019-05-21,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.2,0.0,1.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.2,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
506,2019-05-22,0.5,0.5,None,0.0,0.5,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.5,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
507,2019-05-23,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6,0.25,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,None,0.6666666666666666,1.0,1.0,0.5,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,0.0,None
508,2019-05-24,0.375,None,0.25,None,None,None,None,None,None,None,0.16666666666666666,None,None,0.7142857142857143,1.0,None,None,0.25,None,None,None,None,0.5714285714285714,0.375,0.25,0.16666666666666666,None,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
509,2019-05-25,1.0,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None
510,2019-05-26,0.0,0.0,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
511,2019-05-27,0.0,0.2,None,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,0.0,0.0,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
512,2019-05-28,0.7142857142857143,0.7,0.3333333333333333,0.5454545454545454,0.375,0.3333333333333333,0.6666666666666666,0.4,0.4,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.2,None,0.0,0.0,0.0,0.0,None,None,None,None,0.0,0.0,0.0,None,0.0,0.0,0.0,1.0,None,None,None,None,None,None,None,None,None
513,2019-05-29,0.7142857142857143,0.3333333333333333,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,None,0.0,0.0,0.0,1.0,0.0,0.75,1.0,None,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
514,2019-05-30,0.5,0.5,0.0,0.0,0.0,None,None,None,None,0.0,None,None,None,0.0,1.0,0.0,None,0.0,0.0,None,None,None,0.0,0.0,0.0,None,0.0,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
515,2019-05-31,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,None,None,1.0,0.0,None,None,1.0,0.0,1.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
516,2019-06-01,0.0,0.6,1.0,0.3333333333333333,0.0,0.3333333333333333,None,None,1.0,0.5,None,0.0,None,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
517,2019-06-02,0.0,0.0,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
518,2019-06-03,0.8,0.6,0.2,0.25,0.25,0.0,0.5,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.3333333333333333,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
519,2019-06-04,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,None,None,1.0,1.0,0.0,1.0,None,0.0,None,1.0,1.0,0.0,1.0,1.0,1.0,None,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,None,0.0,None,None,None,None,None,None,None,None,None,None
520,2019-06-05,0.75,0.75,0.14285714285714285,1.0,0.6,0.3333333333333333,None,0.0,0.2,1.0,0.0,0.0,0.0,0.0,None,0.0,0.6,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None
521,2019-06-06,0.0,1.0,0.5,1.0,0.0,None,None,0.0,0.0,None,None,0.0,0.0,None,1.0,None,0.0,None,None,0.0,0.0,None,1.0,None,None,None,None,0.0,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
522,2019-06-07,0.25,0.4,0.0,0.2857142857142857,0.0,0.0,0.75,0.0,0.0,0.25,1.0,0.0,0.0,None,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
523,2019-06-08,0.0,0.0,None,0.0,0.0,0.0,None,None,None,0.0,1.0,None,None,0.0,None,0.0,None,None,0.0,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
524,2019-06-09,0.6,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,None,0.0,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
525,2019-06-10,0.8,1.0,0.25,0.0,0.5,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,None,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
526,2019-06-11,0.3333333333333333,0.14285714285714285,None,0.0,0.0,0.0,None,None,None,0.0,0.0,None,None,0.3333333333333333,0.0,0.0,None,1.0,0.0,None,None,None,None,None,None,0.0,0.0,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
527,2019-06-12,0.5,0.5,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,0.0,1.0,0.0,None,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None
528,2019-06-13,0.25,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.5,None,0.0,None,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,None,1.0,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
529,2019-06-14,1.0,0.0,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
530,2019-06-15,0.5,0.25,None,0.0,0.0,None,None,None,None,0.0,None,None,None,None,None,0.0,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
531,2019-06-16,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
532,2019-06-17,0.2857142857142857,0.5,0.125,0.3333333333333333,0.0,0.16666666666666666,None,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,1.0,None,0.0,0.0,0.0,0.0,0.3333333333333333,0.14285714285714285,0.8,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
533,2019-06-18,0.0,0.3333333333333333,0.0,0.0,0.2,0.0,None,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,None,0.0,0.5,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
534,2019-06-19,0.0,0.4,0.0,0.0,0.0,0.0,None,0.0,0.0,None,0.0,0.0,0.0,0.0,None,None,0.0,None,0.0,0.0,0.0,None,None,None,None,0.0,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
535,2019-06-20,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,1.0,1.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1.0,1.0,0.0,None,None,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
536,2019-06-21,0.4444444444444444,0.7142857142857143,0.4,0.5,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,None,0.3333333333333333,1.0,0.6666666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.5,0.0,1.0,0.5,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
537,2019-06-22,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,None,0.0,None,None,None,0.5,0.0,None,None,0.0,0.0,0.5,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
538,2019-06-23,0.2,0.6666666666666666,0.25,0.5,0.42857142857142855,0.25,1.0,0.0,0.25,0.6,0.0,0.0,0.0,0.0,None,0.5,0.0,None,0.25,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
539,2019-06-24,0.0,0.5,0.5,0.5,0.3333333333333333,0.0,None,None,0.0,0.5,0.5,0.0,None,0.5,None,0.5,None,0.0,0.0,0.0,0.0,None,1.0,0.0,1.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
540,2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,None,0.0,1.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.5,0.5,None,None,None,None,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
541,2019-06-26,0.3333333333333333,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,None,0.0,None,0.0,None,0.0,None,None,None,None,None,None,None,None,None,None
542,2019-06-27,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,None,0.3333333333333333,None,None,None,0.0,0.0,None,None,0.0,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
543,2019-06-28,0.125,0.0,0.2222222222222222,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.6,0.0,0.0,0.16666666666666666,None,0.0,0.0,0.0,0.4,0.4,0.0,0.0,None,None,0.0,None,0.0,None,0.0,1.0,None,None,None,None,None,None,None,None,None
544,2019-06-29,0.4,0.375,0.0,0.16666666666666666,0.0,0.2,0.0,0.0,0.25,0.25,None,0.0,0.0,None,None,0.5,0.0,None,0.0,0.0,0.0,0.0,None,None,None,None,1.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
545,2019-06-30,1.0,1.0,1.0,1.0,0.0,1.0,None,None,1.0,1.0,None,0.0,None,None,None,0.0,0.0,None,0.0,0.0,0.0,None,None,None,None,None,0.0,0.0,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None
